Temparature,Humidity,Moisture,Soil Type,Crop Type
28.15,40.67,31.16,Clayey,Ground Nuts
32.45,62.93,49.56,Black,Oil seeds
30.08,62.94,41.63,Loamy,Tobacco
32.4,66.97,35.57,Sandy,Cotton
24.56,57.15,43.97,Red,Barley
31.1,61.27,51.17,Sandy,Millets
31.96,60.96,58.97,Clayey,Tobacco
25.05,55.58,39.01,Black,Paddy
31.87,45.49,37.69,Loamy,Millets
35.08,66.89,59.2,Loamy,Maize
28.01,69.78,32.44,Clayey,Barley
33.92,59.98,42.08,Red,Ground Nuts
29.37,58.84,44.67,Black,Millets
33.3,49.69,62.65,Sandy,Pulses
35.12,62.3,40.87,Black,Tobacco
33.85,69.07,48.24,Sandy,Barley
22.16,44,35.75,Red,Tobacco
36.97,75.86,59.72,Loamy,Maize
31.11,62.66,29.66,Clayey,Paddy
32.78,54.47,30.46,Loamy,Pulses
40,65.82,37.56,Clayey,Barley
31.87,58.09,42.53,Black,Pulses
22.87,41.97,58.12,Black,Cotton
28.87,50.36,35.49,Loamy,Cotton
35.06,74.46,31.5,Black,Millets
32.59,67.68,50.11,Sandy,Oil seeds
27.49,65.54,39.21,Clayey,Tobacco
32.29,63.71,48.26,Loamy,Sugarcane
28.08,53.67,37.19,Clayey,Paddy
26.48,55.64,33.13,Sandy,Ground Nuts
23.4,59.41,54.77,Sandy,Paddy
31.32,55.37,58.58,Loamy,Barley
24.71,51.42,45.18,Red,Pulses
34.86,53.49,36.67,Loamy,Cotton
34.21,67.02,41.72,Sandy,Barley
31.33,60.21,59.87,Clayey,Maize
28.65,59.53,29.64,Sandy,Millets
38.88,70.87,44.32,Sandy,Ground Nuts
21.37,45.22,40.86,Red,Pulses
28.63,44.44,45.65,Sandy,Wheat
23.68,46.46,50.13,Sandy,Oil seeds
23.41,60.75,42.1,Black,Tobacco
37.22,66.08,50.07,Sandy,Paddy
33.6,66.97,34.42,Black,Barley
26.63,46.79,30.36,Red,Millets
36.3,68.21,70,Red,Barley
21.76,55.45,30.34,Loamy,Ground Nuts
29.07,58.74,28.12,Black,Oil seeds
24.29,50.63,39.13,Red,Wheat
25.04,55.53,45.1,Loamy,Tobacco
34.32,64.31,36.15,Clayey,Maize
32.59,63.12,70,Sandy,Tobacco
32.82,59.79,46.25,Red,Wheat
32.48,57.76,51.82,Loamy,Oil seeds
30.49,50.57,60.72,Loamy,Pulses
39.67,70.21,40.71,Red,Maize
22.13,57.13,50.74,Clayey,Paddy
29.23,43.46,33.17,Loamy,Ground Nuts
35.9,62.63,37.99,Loamy,Pulses
31.97,58.76,35.33,Clayey,Tobacco
30.52,70.95,33.52,Loamy,Wheat
34.03,61.83,32.95,Red,Tobacco
34.1,73.46,37.36,Red,Ground Nuts
39.08,71.98,43.54,Sandy,Maize
28.55,54.27,52.97,Loamy,Cotton
29.07,55.27,45.77,Red,Millets
34.07,57.14,68.4,Red,Paddy
27.02,52.06,41.73,Clayey,Oil seeds
33.45,48.18,38.02,Clayey,Ground Nuts
31.9,69.5,42.17,Clayey,Millets
31.14,60.35,52.46,Sandy,Sugarcane
30.97,54.68,37.37,Black,Paddy
30.31,51.6,31.75,Red,Pulses
24.63,56.02,63.95,Red,Maize
35.26,66.79,31.43,Clayey,Tobacco
32.66,67.55,32.86,Loamy,Pulses
25.98,46.81,32.02,Loamy,Barley
29.36,69.37,67.13,Red,Cotton
26.82,67.63,48.79,Red,Oil seeds
27.68,45.34,27.54,Sandy,Tobacco
32.35,50.94,60.56,Clayey,Sugarcane
29.08,58.44,44.95,Clayey,Oil seeds
38.73,64.24,58.22,Loamy,Wheat
32.74,73.33,29.74,Red,Pulses
27.48,51.08,47.43,Sandy,Millets
30.98,57.31,46.71,Clayey,Oil seeds
29.6,56.7,21.18,Loamy,Paddy
32.08,66.03,52.81,Loamy,Cotton
29.49,63.36,44.57,Red,Millets
25.92,60.03,27.02,Sandy,Oil seeds
26.18,68.33,41.63,Black,Oil seeds
35.17,70.71,27.27,Clayey,Maize
36.98,71.46,50.7,Sandy,Maize
34.49,73.5,53.12,Loamy,Tobacco
25.43,56.25,52.07,Black,Oil seeds
27.65,43.04,45.86,Loamy,Ground Nuts
25.68,59.99,51.16,Sandy,Barley
38.07,59.39,38.63,Loamy,Barley
29.69,64.81,55.18,Red,Wheat
39.08,71.79,39.02,Black,Cotton
33.96,69.47,57.06,Black,Wheat
31.14,73.75,31.4,Clayey,Sugarcane
36.11,75.99,23.4,Black,Paddy
26.25,51.99,50.36,Sandy,Oil seeds
29.89,60.28,35.37,Black,Maize
40,71.12,37.22,Red,Ground Nuts
28.13,51.6,58.09,Clayey,Tobacco
28.67,68.13,40.26,Loamy,Maize
26.71,54,55.47,Black,Oil seeds
21.7,53.27,56.56,Clayey,Maize
31.15,58.86,38.45,Black,Wheat
25.55,68.17,51.97,Loamy,Millets
33.79,71.99,49.54,Red,Cotton
28.67,71.7,49.84,Sandy,Tobacco
33.94,66.71,33.69,Red,Pulses
24.03,58.77,40.78,Loamy,Millets
31.27,51.12,66.51,Black,Oil seeds
29.69,59.32,48.74,Loamy,Pulses
32.59,60.47,55.36,Black,Tobacco
39.38,58,21.52,Sandy,Oil seeds
22.6,44.65,29.06,Clayey,Barley
32.81,62.82,28.5,Sandy,Ground Nuts
26.07,44.83,41.52,Red,Paddy
23.78,50.25,44.26,Sandy,Sugarcane
29.12,65.5,30.37,Sandy,Pulses
24.26,61.26,47.06,Red,Maize
35.41,68.17,53.47,Sandy,Wheat
24.95,57.77,34.91,Red,Maize
32.94,56.93,51.95,Loamy,Tobacco
26.58,70.19,43.73,Sandy,Ground Nuts
35.99,73.71,47.66,Black,Tobacco
31.43,47.42,45.65,Loamy,Oil seeds
24.04,43.72,22.01,Black,Wheat
36.31,53.88,36.31,Loamy,Cotton
28.16,47.49,29.78,Black,Maize
37.94,58.24,42.79,Loamy,Ground Nuts
24.42,48.89,41.63,Black,Pulses
27.33,58.15,22.18,Black,Paddy
31.02,44.25,41.7,Sandy,Ground Nuts
24.63,60.8,31.01,Red,Paddy
22.31,41.54,59.77,Clayey,Pulses
28.56,63.57,40.1,Black,Oil seeds
26.66,54.01,31.78,Loamy,Oil seeds
35.53,75.2,29.57,Loamy,Maize
26.26,67.11,38.22,Loamy,Wheat
23.52,53.51,70,Sandy,Paddy
24.25,58.48,37.87,Black,Sugarcane
30.53,69.13,35.08,Sandy,Wheat
28.54,60.27,31.15,Black,Paddy
23.03,47.87,42.5,Loamy,Ground Nuts
27.38,41.75,70,Sandy,Millets
28.76,47.19,42.6,Loamy,Cotton
32.94,56.15,39.04,Clayey,Ground Nuts
30.95,51.06,49.29,Red,Millets
38.62,70.77,25.82,Sandy,Barley
23.99,47.13,39.12,Loamy,Pulses
35.52,69.26,40.18,Loamy,Tobacco
29.77,66.6,24.94,Loamy,Ground Nuts
22.08,55.41,30.32,Red,Tobacco
38.92,68.71,67.94,Red,Paddy
21.59,47.89,48.19,Clayey,Barley
30.53,71.63,58.35,Clayey,Wheat
31.03,63.64,58.7,Loamy,Ground Nuts
26.25,58.93,30.41,Clayey,Tobacco
27.78,47.15,25.01,Red,Oil seeds
33.17,71.81,25.25,Black,Pulses
33.5,56.92,24.03,Loamy,Tobacco
30.44,44.11,42.92,Sandy,Millets
32.97,68.78,70,Clayey,Paddy
27.06,40.83,46.05,Loamy,Tobacco
31.04,58.13,57.29,Clayey,Sugarcane
30.83,65.17,47.75,Loamy,Cotton
31.21,63.59,39.81,Black,Sugarcane
31.8,67.54,30.73,Black,Tobacco
28.54,61.73,53.85,Clayey,Sugarcane
25.17,52.14,60.08,Clayey,Millets
32.28,59.29,33.73,Sandy,Wheat
29.33,61.81,52.99,Loamy,Pulses
26.82,47.7,36.38,Sandy,Millets
20.79,58.13,63.78,Clayey,Ground Nuts
23.46,51.39,66.66,Loamy,Maize
24.18,44.13,35.86,Clayey,Pulses
32.87,75.67,28.54,Clayey,Sugarcane
25.45,46.24,30.1,Sandy,Sugarcane
39.74,60.17,21.63,Loamy,Oil seeds
32.08,59.3,58.06,Red,Oil seeds
30.51,52.84,30.95,Red,Barley
34.11,55.59,36.69,Sandy,Ground Nuts
32.32,62.37,45.01,Sandy,Barley
28.02,53.05,28.07,Loamy,Ground Nuts
31.92,56.42,20.53,Black,Pulses
29.87,54.64,41.07,Black,Ground Nuts
25.04,44.26,24.93,Sandy,Paddy
36.1,73.12,51.29,Clayey,Barley
30.18,63.89,56.27,Clayey,Millets
30.75,57.34,38.18,Black,Sugarcane
26.99,58.1,39.21,Black,Maize
31.22,62.28,43.12,Clayey,Oil seeds
26.24,42.54,70,Sandy,Sugarcane
30.16,73.4,62.27,Clayey,Sugarcane
37.13,61.9,67.27,Red,Oil seeds
30.61,60.97,28.66,Black,Pulses
40,60.26,61.12,Clayey,Oil seeds
39.7,65.03,33.95,Red,Oil seeds
37.83,72.8,47.8,Sandy,Cotton
34.87,52.87,24.26,Red,Paddy
35.94,78.88,56.11,Loamy,Barley
28.21,60.33,34.58,Clayey,Ground Nuts
28.71,56.73,35.54,Clayey,Tobacco
24.5,43.5,22.45,Loamy,Ground Nuts
32.84,61.49,52.7,Sandy,Wheat
28.98,57.19,43.18,Sandy,Sugarcane
29.58,45.95,24.54,Loamy,Millets
30.61,51.99,36.27,Red,Wheat
23.16,48.77,42.61,Sandy,Maize
32.57,69.05,45.35,Black,Sugarcane
24.76,61.52,44.12,Red,Millets
35.84,53.53,41.21,Black,Wheat
23.47,59.67,53.64,Black,Cotton
33.5,62.28,32.37,Red,Sugarcane
27.97,53.64,28.44,Black,Sugarcane
24.34,54.43,66.95,Red,Sugarcane
31.09,59.6,33.1,Black,Paddy
23.32,57.71,54.19,Sandy,Ground Nuts
23.28,48.81,34.98,Loamy,Tobacco
32.16,54.28,39.92,Clayey,Barley
23.82,62.55,43.11,Loamy,Sugarcane
30.33,57.26,50.77,Black,Cotton
33.73,61.45,61.26,Red,Maize
32.69,72.28,38.65,Loamy,Tobacco
23.44,49.3,63.03,Loamy,Sugarcane
35.71,57.85,44.78,Black,Cotton
24.99,66.72,29.41,Red,Barley
20.52,46.83,35.07,Black,Barley
33.8,59.62,68.25,Loamy,Cotton
33.49,54.83,41.26,Loamy,Tobacco
29.67,55.61,51.15,Red,Millets
30.68,59.47,45.25,Sandy,Wheat
26.48,57.43,33.64,Black,Paddy
32.94,64.13,60.88,Red,Ground Nuts
40,64.34,28.36,Clayey,Barley
36.13,73.48,70,Loamy,Sugarcane
27.98,52.26,44.53,Black,Oil seeds
31.98,58.87,58.24,Clayey,Barley
31.47,58.3,39.96,Black,Paddy
31.81,57.99,62.68,Sandy,Ground Nuts
37.77,55.25,50.88,Sandy,Millets
29.33,55.2,61.35,Sandy,Ground Nuts
32.85,59.83,44.54,Black,Oil seeds
28.72,45.24,39.24,Black,Wheat
28.52,47.06,36.31,Clayey,Oil seeds
25.47,57.84,58.11,Clayey,Ground Nuts
26.15,68.06,41.5,Red,Cotton
22.95,47.88,36.75,Black,Pulses
34.85,71.71,50.57,Loamy,Barley
27.69,58.19,70,Sandy,Oil seeds
31.43,46.23,27.98,Clayey,Wheat
34.41,58.34,39.5,Loamy,Pulses
22.77,60.17,30.85,Red,Wheat
32,63,26.06,Sandy,Millets
35.34,64.93,31.98,Clayey,Oil seeds
31.64,53.93,46.5,Black,Pulses
40,73.42,42.79,Black,Tobacco
30.67,61.79,70,Red,Ground Nuts
31.15,58.01,20.55,Clayey,Wheat
32.26,63.7,54.1,Loamy,Oil seeds
32.94,65.59,37.37,Clayey,Maize
31.06,53.58,33.37,Black,Sugarcane
29.5,43.2,31.87,Red,Maize
30.09,45.72,35.36,Sandy,Oil seeds
31.13,52.49,40.63,Loamy,Oil seeds
23.38,57.65,23.02,Sandy,Ground Nuts
21.31,51.38,34.91,Red,Paddy
34.52,64.07,41.38,Sandy,Oil seeds
23.91,47.47,43.3,Clayey,Maize
30.26,57.22,40.09,Sandy,Pulses
35.47,67.7,66.68,Sandy,Cotton
32.54,58.92,43.95,Black,Sugarcane
34.02,68.57,47.58,Clayey,Maize
30.79,48.95,45.28,Black,Ground Nuts
22.43,56.08,31.03,Red,Sugarcane
26.59,58.55,40.52,Clayey,Millets
35.14,59.91,45.38,Red,Oil seeds
26.62,46.12,36.96,Black,Ground Nuts
36.62,60.89,31.29,Black,Cotton
31.74,60.76,52.06,Loamy,Pulses
27.3,53.57,30.09,Black,Sugarcane
25.53,66.93,43.97,Black,Wheat
33.49,68.47,41.93,Clayey,Ground Nuts
29.44,67.64,34.34,Black,Maize
31.4,53.31,38.96,Loamy,Sugarcane
28.49,62.9,43.12,Black,Paddy
28.16,51.2,43.04,Black,Barley
25.01,68.47,20,Sandy,Pulses
21.17,41.47,69.82,Sandy,Wheat
37.67,57.53,46.72,Loamy,Pulses
22.97,52.59,58.34,Black,Maize
25.2,43.7,38.61,Black,Paddy
35.88,78.27,46.3,Loamy,Ground Nuts
33.19,66.17,37.08,Black,Barley
30.68,66.84,47.59,Clayey,Barley
28.56,61.95,35.05,Red,Sugarcane
25.5,52.83,32.4,Black,Maize
29.68,53.79,33.21,Black,Wheat
31.23,59.48,40.81,Loamy,Tobacco
25.13,54.49,68.4,Loamy,Maize
33.11,64.58,70,Loamy,Paddy
37.04,74.37,60.83,Clayey,Maize
29.26,55.32,37.97,Red,Millets
31.41,73.32,30,Black,Pulses
29.66,51.34,33.38,Sandy,Cotton
38.64,73.89,24.43,Red,Ground Nuts
32.27,66.39,44.16,Loamy,Oil seeds
31.98,71.09,57.24,Clayey,Maize
32.2,67.65,34.68,Black,Maize
34.86,63.91,28.03,Clayey,Tobacco
35.2,59.92,34.79,Sandy,Barley
27.29,43.87,59.55,Black,Ground Nuts
31.65,62.43,44.31,Loamy,Oil seeds
27.14,62.52,23.61,Loamy,Paddy
34.29,62.31,59,Black,Tobacco
34.1,73.57,58.27,Clayey,Pulses
30.03,52.95,35.22,Sandy,Barley
30.44,50.67,28.24,Clayey,Barley
22.91,57.98,48.26,Sandy,Ground Nuts
31.78,68.85,30.4,Clayey,Barley
22.04,42.62,30.2,Red,Wheat
21.17,53.65,26.09,Sandy,Wheat
29.92,60.54,26.63,Black,Tobacco
37.31,76.05,41.17,Loamy,Sugarcane
27.21,59.57,29.83,Black,Cotton
24.24,50.03,61.83,Clayey,Oil seeds
24,45.62,24.15,Sandy,Wheat
29.25,63.08,52.62,Black,Sugarcane
38.84,59.76,40.13,Black,Millets
27.56,57.7,65.07,Red,Ground Nuts
28.68,67.29,22.56,Sandy,Cotton
33.64,66.85,33.19,Red,Barley
38.58,69.85,53.04,Black,Tobacco
21.75,59.66,26.34,Clayey,Wheat
29.28,50.3,33.27,Clayey,Maize
26.86,59.65,38.45,Sandy,Barley
30.57,62.75,27.2,Sandy,Ground Nuts
33.25,61.57,24.83,Sandy,Millets
24.62,48.57,46.69,Red,Tobacco
34.81,52.08,24.15,Black,Oil seeds
21.07,61.79,38.38,Clayey,Ground Nuts
34.84,64.32,51.31,Black,Barley
35.16,68.01,47.87,Clayey,Barley
30.7,55.66,49.99,Sandy,Millets
25.09,67.19,40.04,Loamy,Barley
29.06,54.83,25.81,Sandy,Barley
34.1,57.5,52.38,Red,Sugarcane
31.75,69.81,26.93,Loamy,Barley
27.94,51.24,67.82,Loamy,Tobacco
36.3,61.96,55.25,Clayey,Wheat
32.17,59.99,29.91,Black,Oil seeds
32.6,55.24,25.85,Red,Pulses
21.11,46.75,40.36,Loamy,Paddy
27.76,48.25,32.92,Clayey,Ground Nuts
24.97,56.24,31.96,Black,Pulses
33.13,59.46,51.97,Sandy,Ground Nuts
22.97,50.21,48.12,Black,Millets
30.37,53.97,39.69,Black,Sugarcane
22.99,40.85,53.03,Black,Millets
33.79,70.29,36.68,Black,Wheat
33.8,56.61,45.77,Red,Pulses
35.21,60.24,45.82,Sandy,Millets
21.68,57.54,26.22,Clayey,Ground Nuts
25.54,55.47,43.59,Black,Sugarcane
29.88,47.26,53.13,Black,Wheat
28.2,67.68,36.91,Clayey,Maize
31.52,62.57,31.45,Red,Millets
33.21,57.68,38.86,Clayey,Oil seeds
28.13,56.05,29.83,Red,Cotton
24.11,47.61,64.23,Red,Maize
35.31,70.81,53.98,Red,Cotton
29.83,60.95,39.12,Clayey,Pulses
26.17,50.41,34.14,Clayey,Tobacco
33.95,67.71,34.77,Sandy,Pulses
34.66,67.58,55.82,Clayey,Sugarcane
33.61,51.43,21.75,Loamy,Barley
21.95,50.68,43.79,Loamy,Tobacco
29.67,60.39,41.65,Black,Oil seeds
30.3,64.8,39.21,Sandy,Oil seeds
24.96,55.02,37.99,Sandy,Paddy
32.56,72.74,47.31,Loamy,Ground Nuts
29.01,69.98,40.41,Loamy,Wheat
36.18,57.1,69.39,Black,Sugarcane
36.38,55.25,66.99,Red,Paddy
35.93,62.65,54.57,Red,Pulses
38.59,58.32,22.54,Sandy,Cotton
35.4,71.15,68.71,Black,Sugarcane
35.82,67.5,35.88,Red,Pulses
26.32,57.24,34.69,Red,Ground Nuts
20.87,52.12,44.25,Loamy,Pulses
28.55,52.81,50.01,Red,Oil seeds
23.55,44.85,38.3,Clayey,Maize
27.9,56.05,35.89,Red,Paddy
31.89,64.06,35.44,Red,Oil seeds
38.18,64.93,44.1,Red,Ground Nuts
33.68,55.49,34.75,Black,Paddy
33.96,63.95,35.17,Loamy,Wheat
27.22,60.5,39.08,Red,Ground Nuts
28.88,55.9,30.64,Loamy,Cotton
27.05,61.36,20,Black,Barley
24.86,53.59,48.95,Loamy,Tobacco
30.02,45.23,32.68,Sandy,Sugarcane
34.35,63.85,55.26,Loamy,Sugarcane
31.31,63.35,63.08,Clayey,Maize
29.49,61.66,51.22,Sandy,Maize
36.16,61.54,37.54,Black,Wheat
30.06,50.33,41.32,Sandy,Cotton
26.23,63.15,63.34,Sandy,Barley
34.31,72.57,43.94,Red,Wheat
32.15,57.38,34.34,Loamy,Millets
31.4,63.38,33.1,Red,Pulses
22.78,60.52,42.05,Red,Maize
34.4,69.58,53.39,Red,Millets
29.5,52.2,23.95,Red,Pulses
38.09,64.63,48.69,Clayey,Oil seeds
32.69,64.23,53.47,Clayey,Sugarcane
31,69.87,70,Black,Ground Nuts
26.94,56.72,39.94,Sandy,Tobacco
34.54,69.83,51.36,Black,Barley
27.54,61.58,33.57,Sandy,Wheat
33.06,58.19,38.52,Sandy,Cotton
31.85,60.43,55.57,Black,Millets
30.72,58.92,37.12,Black,Ground Nuts
30.93,51.93,59.3,Clayey,Millets
32.82,51.28,43.6,Loamy,Oil seeds
38.48,75.65,60.75,Red,Tobacco
30.05,52.42,36.56,Clayey,Ground Nuts
32.52,68.89,20.1,Black,Maize
36.56,57.49,36.1,Sandy,Tobacco
35.24,58.34,70,Red,Oil seeds
36.62,59.89,60.47,Clayey,Millets
36.55,74.21,57.63,Loamy,Maize
28.24,54.65,34.37,Black,Tobacco
34.81,71.07,65.13,Sandy,Barley
33.96,61.85,38.37,Loamy,Tobacco
38.66,57.13,38.41,Red,Millets
31.6,44.66,29,Red,Ground Nuts
29.13,60,59.01,Clayey,Ground Nuts
27.19,41.27,67.57,Black,Oil seeds
31.59,60.6,35.3,Sandy,Millets
32.81,55.45,48.08,Loamy,Millets
32.75,63.09,59.4,Sandy,Maize
27.87,61.74,37,Clayey,Millets
38.12,64.6,30.72,Black,Millets
22.16,53.56,37.96,Red,Barley
38.32,64.18,57.84,Black,Oil seeds
33.42,63.69,60.05,Clayey,Barley
25.72,54.34,33.33,Sandy,Cotton
21.15,51.19,29.68,Red,Sugarcane
34.09,70.6,61.54,Loamy,Sugarcane
29.46,63.38,62.2,Black,Sugarcane
25.92,43.31,64.77,Black,Pulses
35.55,69.73,53.43,Loamy,Ground Nuts
34.25,53.36,35.9,Red,Oil seeds
30.97,57.22,43.37,Black,Pulses
35.2,68.47,37.24,Sandy,Sugarcane
38.71,73.81,59.76,Sandy,Barley
27.71,60.06,36.77,Red,Cotton
37.03,63.45,41.49,Loamy,Pulses
27.23,58.51,45.98,Loamy,Tobacco
26.97,48.53,43.66,Loamy,Cotton
32.92,65.89,35.29,Sandy,Paddy
34.48,69,39.73,Red,Barley
33.94,63.51,41.89,Loamy,Barley
24.62,49.8,42.81,Black,Paddy
