Temparature,Humidity,Moisture,Soil Type,Crop Type
31.27,50.14,42.65,Red,Barley
26.24,60.66,48.23,Black,Tobacco
33.36,49.37,28.54,Black,Cotton
27,58.9,67.14,Red,Paddy
34.61,56.25,58.99,Red,Oil seeds
25.43,50.03,57.43,Loamy,Pulses
28.68,68.2,43.9,Sandy,Cotton
21.33,53.57,55.5,Clayey,Millets
37.75,58.35,37.82,Red,Wheat
35.21,73.16,48,Black,Sugarcane
29.75,56.27,31.85,Loamy,Barley
23.77,54.99,41.64,Clayey,Maize
34.64,54.07,50.89,Black,Maize
31.77,48.2,49.79,Clayey,Millets
22.76,49.09,32.91,Black,Pulses
32.98,66.5,41.35,Clayey,Paddy
26.24,54.1,38.98,Loamy,Millets
31.48,62.77,52.55,Sandy,Tobacco
30.87,68.3,42.11,Loamy,Cotton
33.65,56.18,56.49,Sandy,Oil seeds
24.49,60.36,22.61,Black,Millets
27.9,57.2,31.87,Clayey,Pulses
25.3,58.41,32.96,Loamy,Maize
33.84,59.65,46.92,Clayey,Pulses
33.61,64,22.98,Sandy,Oil seeds
32.61,72.07,32.62,Clayey,Millets
26.98,44.04,66.35,Clayey,Paddy
26.08,46.32,70,Sandy,Paddy
23.46,44.89,36.24,Black,Paddy
22.68,55.72,37.57,Loamy,Tobacco
32.61,54.03,34.38,Loamy,Wheat
22.73,57.96,38.9,Red,Barley
33.53,69.87,62.59,Sandy,Tobacco
29.59,61.69,42.35,Sandy,Pulses
35.43,75.29,47.09,Clayey,Barley
28.02,58.94,45.14,Clayey,Pulses
28.71,50.83,38.48,Clayey,Oil seeds
28.69,57.93,30.03,Sandy,Sugarcane
31.97,74.57,25.98,Loamy,Wheat
38.94,72.08,57.52,Black,Maize
27.52,45.64,50.85,Black,Wheat
27.02,50.44,41.89,Clayey,Tobacco
35.55,67.27,37.82,Sandy,Pulses
34.18,74.74,50.05,Red,Maize
36.35,71.25,37.03,Sandy,Millets
29.98,53.76,60.3,Loamy,Millets
22.47,54.03,32.7,Clayey,Ground Nuts
29.13,67.3,34.87,Black,Paddy
30.91,69.94,41.75,Sandy,Maize
28.89,56.51,48.61,Clayey,Maize
28.99,60.36,45.61,Black,Sugarcane
27.53,56.83,40.73,Black,Pulses
38.55,59.74,67.6,Red,Barley
33.73,65.97,52.77,Clayey,Pulses
28.95,61,49.42,Sandy,Paddy
29.44,60.05,37.08,Loamy,Pulses
37.91,78.37,47.5,Black,Tobacco
22.06,53.64,62.43,Sandy,Millets
29.9,50.37,36.94,Red,Maize
29.48,65.8,57.41,Loamy,Cotton
40,69.31,59.57,Sandy,Wheat
25.82,56.18,61.74,Loamy,Tobacco
28.24,40.02,40.05,Red,Pulses
32.76,51.56,45.73,Sandy,Ground Nuts
36.77,64.73,55.77,Red,Tobacco
20.58,55.92,31.05,Loamy,Ground Nuts
21.55,53.17,35.77,Red,Paddy
31.85,64.85,57.26,Loamy,Pulses
27.38,50.41,31.84,Clayey,Paddy
24.4,57.91,27.16,Loamy,Millets
32.6,54.47,50.6,Clayey,Sugarcane
30.3,52.93,55.68,Loamy,Ground Nuts
36.87,57.57,45.09,Clayey,Wheat
34.86,62.76,36.35,Red,Wheat
35.65,71.86,53.99,Loamy,Barley
30.31,50.43,35.53,Clayey,Maize
25.23,48.47,57.13,Red,Wheat
26.81,65.88,59.33,Loamy,Millets
38.19,61.79,70,Loamy,Sugarcane
33.87,62.52,61.81,Sandy,Millets
28.87,57.72,46.25,Clayey,Sugarcane
37.83,59.3,43.69,Loamy,Cotton
29.8,59.07,54.15,Sandy,Oil seeds
32.93,59.84,31.68,Loamy,Pulses
26.86,48.06,41.76,Sandy,Maize
35.24,56.8,37.98,Red,Ground Nuts
35.85,63.92,50.71,Loamy,Barley
29.78,70.86,33.51,Clayey,Ground Nuts
21.61,58.34,25.13,Clayey,Maize
27.69,65.61,48.22,Red,Oil seeds
24.76,43.52,35.03,Sandy,Ground Nuts
30.93,47.92,53.87,Sandy,Tobacco
29.99,54.05,36.41,Clayey,Pulses
28.32,51.25,38.83,Sandy,Oil seeds
32.3,57.5,28.11,Black,Ground Nuts
28.84,56.24,54.54,Loamy,Maize
34.15,64.07,42.61,Clayey,Barley
34.1,59.07,37.26,Red,Paddy
29.23,57.13,41.46,Red,Maize
32.1,61.91,33.02,Loamy,Ground Nuts
29.11,56.7,40.85,Red,Pulses
30.83,43.14,58.64,Black,Wheat
29.28,64.36,38.44,Black,Wheat
25.66,68.77,42.77,Sandy,Tobacco
29.51,61.2,48.69,Loamy,Wheat
29.72,51.46,39.97,Black,Oil seeds
33.16,68.18,27.27,Loamy,Maize
38.57,69.47,35.76,Sandy,Ground Nuts
30.4,58.65,58.25,Sandy,Tobacco
34.75,70.91,33.64,Clayey,Maize
25.52,57.37,36.07,Sandy,Paddy
27.58,60.64,42.28,Loamy,Wheat
33.06,73.54,63.25,Red,Sugarcane
30.98,60.43,34.78,Clayey,Millets
38.1,74.1,66.48,Loamy,Sugarcane
28.06,60.94,51.32,Clayey,Cotton
25.92,63.87,37.41,Red,Sugarcane
28.82,48.22,36.64,Loamy,Tobacco
37.06,75.75,28.48,Loamy,Oil seeds
32.73,68.98,46.02,Clayey,Pulses
29.23,61.98,39.5,Loamy,Sugarcane
31.37,64.37,50.13,Clayey,Pulses
34,59.81,36.57,Sandy,Wheat
31.81,58.06,49.03,Black,Wheat
22.25,58.5,48.46,Sandy,Pulses
31.1,60.2,37.11,Clayey,Maize
35.42,57.14,39.62,Sandy,Pulses
26.7,56.64,48.14,Black,Barley
32.35,63.16,38.72,Red,Barley
24.07,56.17,37.66,Black,Pulses
36.03,64.38,52.82,Sandy,Barley
33.45,73.71,34.17,Clayey,Ground Nuts
34.69,66.52,43.91,Black,Tobacco
26.83,55.99,70,Black,Ground Nuts
37.23,57.81,35.92,Red,Sugarcane
37.91,67.79,65.15,Loamy,Ground Nuts
32.7,52.68,51.6,Sandy,Oil seeds
30.57,51.83,41.43,Black,Pulses
27.81,50.2,35.57,Black,Oil seeds
28.53,48.81,31.53,Sandy,Tobacco
32.33,66.18,32.51,Sandy,Tobacco
34.3,69.48,20,Black,Millets
26.61,57.1,26.11,Loamy,Tobacco
30.74,57.16,66.9,Sandy,Sugarcane
24.54,66.05,39.14,Black,Paddy
34.76,60.13,44.36,Sandy,Millets
25.47,55.49,58.13,Loamy,Sugarcane
27.35,62.5,42.01,Sandy,Ground Nuts
28.11,55.71,25.36,Clayey,Maize
33.96,48.63,35.77,Sandy,Ground Nuts
36.51,58.06,51.75,Loamy,Pulses
33,54.95,39.38,Loamy,Millets
24.16,49.21,39.12,Loamy,Tobacco
32.06,61.93,57.19,Clayey,Millets
31.63,59.15,26.89,Black,Paddy
35.34,74.07,53.44,Loamy,Ground Nuts
29.35,50.79,33.69,Loamy,Cotton
33.25,55.48,47.7,Sandy,Millets
30.75,58.05,65.23,Red,Cotton
30.72,66.14,20,Red,Millets
22.18,48.97,24.49,Clayey,Maize
33.14,62.56,26.19,Sandy,Oil seeds
21.2,48.29,57.03,Sandy,Barley
28.41,58.76,58.06,Red,Oil seeds
22.68,56.76,68.02,Black,Cotton
37.59,56.26,44.68,Red,Tobacco
30.81,47.67,38.48,Sandy,Sugarcane
31.48,59.28,37.95,Black,Pulses
29.47,59.62,31.33,Red,Sugarcane
28.52,63.14,37.44,Black,Paddy
37.46,62.66,42.24,Clayey,Millets
24.64,58.38,63.27,Loamy,Maize
40,77.27,38.47,Red,Millets
22.31,49.61,31.26,Black,Wheat
29.54,59.13,40.66,Loamy,Sugarcane
35.59,59.08,70,Black,Barley
33.9,62.16,47.51,Sandy,Pulses
34.54,58.84,53.98,Black,Tobacco
33.48,58.65,32.9,Loamy,Sugarcane
34.99,75.44,53.77,Loamy,Oil seeds
40,66.7,69.57,Red,Ground Nuts
26.37,52.2,36.71,Loamy,Cotton
30.89,58.66,49.31,Loamy,Ground Nuts
28.31,43.74,42.46,Red,Ground Nuts
24.14,51.65,39.68,Black,Sugarcane
24.67,47.76,26.37,Loamy,Millets
23.6,55.67,40.76,Black,Pulses
27.74,65.66,67.85,Loamy,Millets
27.83,41.06,29.89,Sandy,Sugarcane
28.66,64.42,38.34,Black,Oil seeds
27.57,47.43,38.87,Red,Sugarcane
32.25,51.79,35.69,Black,Millets
33.02,48.8,52.02,Clayey,Ground Nuts
30.68,54.7,40.85,Black,Maize
30.56,60.51,28.79,Red,Wheat
25.84,60.68,34.82,Sandy,Cotton
34.57,55.7,53.44,Clayey,Oil seeds
26.71,55.16,44.94,Red,Cotton
22.88,46.03,22.86,Black,Oil seeds
33.69,55.35,60.53,Black,Oil seeds
29.22,49.26,33.55,Red,Wheat
32.64,67.85,32.04,Loamy,Maize
25.17,47,37.3,Black,Tobacco
30.7,57.61,50.29,Black,Oil seeds
29.75,58.55,65.87,Clayey,Barley
27.58,64.9,58.56,Red,Ground Nuts
30.12,64.91,33.26,Sandy,Millets
28.43,63.69,37.41,Sandy,Millets
26.62,61.65,36.08,Loamy,Paddy
33.94,57.36,51.49,Clayey,Millets
33.34,65.67,58.35,Black,Millets
31.03,54.07,57.8,Black,Cotton
32.8,73.72,52.98,Clayey,Pulses
33.37,65.55,45.17,Red,Paddy
26.13,55.73,53.35,Red,Oil seeds
29.21,57.9,34.9,Red,Barley
33.39,63.67,59.26,Black,Maize
30.47,61.98,21.87,Black,Millets
24.6,59.94,58.54,Black,Barley
32.18,53.01,45.88,Sandy,Barley
26.48,61.28,57.82,Sandy,Sugarcane
33.16,63.11,53.91,Sandy,Pulses
37.39,69.61,67.14,Red,Millets
38.64,74.69,33.53,Sandy,Sugarcane
22.93,59.18,36.33,Loamy,Pulses
31.44,62.56,39.08,Red,Paddy
25.6,66.44,64.99,Clayey,Tobacco
33.19,59.66,56.19,Loamy,Paddy
27.12,47.82,58.64,Clayey,Sugarcane
28.19,51.2,44.38,Clayey,Cotton
31.97,58.34,59.73,Red,Cotton
34.13,65.02,35.68,Black,Cotton
26.4,65.58,44.9,Sandy,Maize
37.03,63.45,39.53,Red,Cotton
21.34,54.69,39.42,Red,Pulses
30.34,57.74,34.86,Red,Millets
27.05,53.84,37.54,Black,Maize
28.09,53.58,27.41,Loamy,Ground Nuts
36.19,70.05,26.41,Black,Wheat
27.86,44.14,58.37,Black,Barley
26.41,56.89,37.25,Loamy,Oil seeds
28.03,42.81,70,Black,Sugarcane
29.21,57.22,49.29,Clayey,Paddy
37.56,66.53,37.17,Black,Sugarcane
35.57,69.22,38.56,Clayey,Tobacco
34.43,59.77,62.97,Red,Cotton
31.27,43.49,37.61,Loamy,Barley
25.82,61.11,39.24,Red,Barley
26.5,45.75,61.25,Red,Millets
34.03,60.39,43.18,Loamy,Sugarcane
28.01,50.4,61.19,Red,Millets
28.67,55.39,64.88,Clayey,Oil seeds
30.47,67.64,60.18,Red,Cotton
29.93,66.3,55.91,Black,Cotton
30.69,60.36,64.89,Loamy,Barley
30.92,49.97,58.06,Loamy,Tobacco
28.21,57.45,20,Sandy,Pulses
27.18,64.47,30.84,Red,Paddy
21.63,57.62,34.24,Sandy,Maize
30.78,61.89,28.42,Clayey,Millets
27.05,50.42,42.32,Clayey,Paddy
31.18,47.51,35.51,Red,Wheat
31.88,56.55,43.06,Loamy,Cotton
31.35,62.93,34.02,Clayey,Barley
30.99,59.97,63.35,Red,Wheat
32.83,55.64,40.91,Loamy,Tobacco
33.9,50.25,20,Red,Millets
24.38,50.13,34.67,Clayey,Cotton
31.49,58.29,37.49,Clayey,Millets
31.93,53.26,30.3,Clayey,Wheat
33.75,70.86,30.19,Loamy,Tobacco
36.49,72.03,52.71,Red,Wheat
33.91,50.88,53.37,Red,Paddy
40,76.4,57.23,Red,Sugarcane
32.12,76.73,34.45,Black,Wheat
24.06,53.06,37.08,Sandy,Sugarcane
25.5,53.43,42.85,Red,Tobacco
34,59.76,27.52,Black,Maize
22.5,58.83,39.36,Red,Oil seeds
38.66,60.15,57.58,Sandy,Millets
33.03,59.23,50.06,Sandy,Cotton
27.05,53.34,70,Loamy,Ground Nuts
27.27,62.47,57.15,Clayey,Millets
29.07,56.52,53.78,Clayey,Cotton
38.17,66.45,68.55,Loamy,Cotton
28.13,55.71,50.38,Clayey,Cotton
32.56,62.62,56.5,Clayey,Maize
30.84,47.62,28.08,Red,Millets
30.98,64.17,26.26,Red,Ground Nuts
25.27,52.33,20.33,Loamy,Tobacco
29.51,47.21,49.01,Clayey,Wheat
38.59,68.57,31.88,Loamy,Paddy
33.01,56.62,38.75,Sandy,Pulses
29.94,54.58,36.36,Sandy,Cotton
28.42,68.97,38.11,Sandy,Barley
31.81,62.69,55.11,Sandy,Barley
28.06,49.09,36,Clayey,Ground Nuts
32.09,67.57,37.6,Loamy,Sugarcane
30.4,73.93,50.87,Clayey,Cotton
31.37,61.56,36.38,Clayey,Oil seeds
28.4,64.69,20,Black,Wheat
35.46,68.5,33.83,Red,Paddy
33.36,48.62,48.04,Black,Paddy
30.09,51.69,31.75,Clayey,Sugarcane
31.62,53.17,41.08,Clayey,Maize
35.85,65.73,46.71,Clayey,Wheat
28.23,59.71,40.91,Clayey,Oil seeds
22.91,52.89,43.54,Black,Ground Nuts
31.57,59,29.74,Loamy,Millets
33.33,68.93,44.04,Loamy,Wheat
26.1,56.4,70,Red,Maize
23.85,54.74,31.15,Black,Maize
33.93,68.08,68.4,Red,Barley
24.14,50.03,56.4,Red,Oil seeds
30.9,61.42,48.45,Loamy,Barley
38.27,61.02,39.38,Clayey,Tobacco
30.53,72.94,69.94,Black,Pulses
36.91,57.36,46.79,Black,Barley
27.89,58.78,32.12,Clayey,Millets
25.91,61.37,35.85,Black,Ground Nuts
26.89,45.93,34.24,Loamy,Ground Nuts
26.9,54.22,37.63,Sandy,Oil seeds
33.83,56.33,40.46,Clayey,Cotton
32.23,65.73,36.41,Black,Pulses
33.56,69.13,30.78,Clayey,Oil seeds
22.37,59.31,53.4,Sandy,Millets
40,66.19,57.22,Sandy,Paddy
26.38,58.32,37.72,Loamy,Pulses
25.09,55.29,28.94,Loamy,Ground Nuts
34.6,52.97,41.6,Red,Wheat
30.08,55.2,40.09,Clayey,Paddy
29.16,50.81,20,Black,Millets
23.32,50.4,46.44,Black,Tobacco
27.41,54.55,26.1,Loamy,Cotton
29.23,70.7,54.12,Sandy,Maize
35.92,63.54,54.99,Clayey,Sugarcane
24.33,52.3,46.6,Red,Cotton
33.99,62.02,24.13,Loamy,Cotton
33.8,69.65,29.13,Black,Sugarcane
29.19,67.99,28.27,Clayey,Pulses
32.92,56.58,28.5,Loamy,Barley
29.7,50.47,41.56,Sandy,Ground Nuts
22.82,48.25,49.55,Clayey,Maize
24.87,53.41,36.47,Loamy,Oil seeds
29.25,54.77,56.41,Sandy,Oil seeds
28.88,54.57,38.98,Clayey,Paddy
36.11,61.24,27.61,Loamy,Cotton
27.91,48.69,33.26,Red,Ground Nuts
32,59.17,32.35,Loamy,Cotton
31.12,56.27,40.65,Loamy,Paddy
38.03,60.56,64.39,Loamy,Millets
40,78.63,39.77,Clayey,Tobacco
21.56,48.99,38.37,Clayey,Wheat
34.16,57.77,64.71,Red,Cotton
29.74,67.3,55.7,Clayey,Barley
24.02,52.18,41.72,Red,Paddy
31.44,57.6,49.09,Black,Tobacco
27.82,58.21,39.11,Red,Pulses
28.68,48.05,70,Clayey,Sugarcane
37.79,65.38,42.1,Loamy,Pulses
30.84,62.89,31.1,Black,Pulses
32.08,69.28,53.59,Clayey,Pulses
30.53,54.66,40.76,Red,Wheat
27.28,67,60.31,Red,Ground Nuts
30.52,52.92,33.2,Loamy,Oil seeds
25.51,63.32,68.32,Clayey,Maize
30.28,76.59,30.6,Clayey,Ground Nuts
31.27,76.13,35.28,Red,Cotton
26.52,59.29,37.89,Black,Sugarcane
37.78,70.33,64.11,Loamy,Wheat
30.49,58.21,39.3,Clayey,Ground Nuts
29.18,54.17,23.3,Sandy,Ground Nuts
25.21,46.78,31.12,Clayey,Oil seeds
22.64,49.3,30.33,Black,Paddy
30.2,64.88,52.82,Clayey,Oil seeds
24.84,49.58,47.64,Loamy,Barley
30.49,58.83,54.73,Loamy,Paddy
30.73,49.9,32.48,Loamy,Pulses
29.82,58.66,44.21,Sandy,Millets
23.92,47.26,38.11,Red,Maize
27.8,66.49,56.09,Loamy,Ground Nuts
40,75.55,28.97,Black,Ground Nuts
31.12,72.97,50.32,Clayey,Pulses
24.8,61.32,54.78,Black,Cotton
32.45,67.58,55.57,Black,Cotton
31.61,66.27,33.06,Sandy,Pulses
40,65.43,64.34,Sandy,Pulses
34.46,78.03,54.74,Red,Millets
20.26,41.18,47.6,Red,Millets
36.22,77.81,51.95,Black,Pulses
30.24,56.13,30.91,Black,Barley
35.54,62.73,42.81,Loamy,Paddy
29.73,58.45,60.67,Loamy,Cotton
27.58,64.59,62.12,Sandy,Cotton
26.09,69.65,41.82,Loamy,Cotton
30.48,61.31,44.39,Red,Millets
29.86,48.43,47.14,Clayey,Maize
25.2,65.72,54.26,Black,Sugarcane
31.81,70.13,21.18,Red,Ground Nuts
22.32,56.11,24.06,Black,Maize
25.7,67.81,42.7,Loamy,Tobacco
30.23,55.76,53.54,Loamy,Barley
32.37,55.24,33.67,Loamy,Tobacco
26.08,44.39,42.34,Clayey,Sugarcane
39.89,76,32.46,Red,Ground Nuts
38.92,57.75,34.28,Clayey,Tobacco
26.41,55.23,43.13,Black,Barley
35.85,62.3,36.56,Red,Millets
33,59.14,48.43,Black,Tobacco
35.84,73.34,56.27,Red,Barley
32.85,53.21,37.96,Black,Barley
36.16,64,43.68,Loamy,Millets
28.03,51.46,40.88,Sandy,Tobacco
38.77,73.1,64.83,Sandy,Paddy
39.61,74.2,29.32,Clayey,Cotton
40,65.97,61.68,Black,Cotton
31.66,68.88,64.94,Sandy,Paddy
25.79,47.25,45.73,Clayey,Millets
37.12,73.45,56.53,Loamy,Wheat
27.79,54.72,69.39,Black,Maize
27.84,50.3,41.85,Loamy,Paddy
23.68,57.9,28.78,Sandy,Maize
32.02,47.68,43.98,Loamy,Sugarcane
34.91,53.17,64.9,Sandy,Paddy
31.87,56.38,39.33,Clayey,Barley
33.5,61.54,58.09,Loamy,Pulses
21.34,47.91,23.25,Loamy,Barley
27.75,48.05,35.2,Sandy,Oil seeds
27.41,57.31,54.62,Loamy,Tobacco
36.6,74.72,50.92,Sandy,Oil seeds
21.52,56.82,37.02,Clayey,Tobacco
39.1,77.95,44.22,Sandy,Cotton
30.22,56.38,60.39,Loamy,Maize
24.32,66.77,37.7,Black,Ground Nuts
31.78,51.44,58.82,Loamy,Barley
27.73,59.27,54.2,Red,Tobacco
25.66,45.25,65.07,Sandy,Barley
37.17,70.91,67.53,Sandy,Ground Nuts
27.41,53.44,36.65,Black,Sugarcane
32.37,61.99,20.42,Loamy,Oil seeds
29.68,74.89,47.11,Sandy,Barley
29.9,53.17,58.98,Black,Ground Nuts
31.08,56.03,45.64,Black,Millets
31.95,59.95,41.17,Loamy,Maize
28.83,59.74,35.13,Loamy,Ground Nuts
28.67,59.49,43.85,Loamy,Pulses
32.76,50.9,22,Red,Cotton
40,52.95,43.51,Loamy,Wheat
28.17,50.93,37.01,Clayey,Sugarcane
28.66,62.69,52.78,Sandy,Tobacco
32.76,57.8,53.21,Loamy,Cotton
33.29,71.48,55.06,Loamy,Wheat
22.61,60.89,53.36,Black,Ground Nuts
24.55,59.45,47.37,Red,Barley
28.72,58.94,59.53,Sandy,Ground Nuts
36.49,58.68,47.81,Clayey,Cotton
27.77,61.89,27.29,Black,Wheat
27.09,45.13,20.39,Red,Wheat
30.34,65.26,61.34,Loamy,Pulses
28.74,60.87,37.06,Clayey,Maize
38.12,66.69,33.67,Loamy,Sugarcane
37.98,66.3,70,Red,Paddy
30.61,58.28,51.6,Loamy,Ground Nuts
30,42.84,46.81,Loamy,Barley
39.4,75.28,52.3,Red,Maize
27.74,60.46,44.85,Red,Wheat
27.37,52.05,37.96,Clayey,Maize
32.5,71.1,69.62,Red,Wheat
26.46,43.65,36.14,Black,Maize
30.31,69.86,46.3,Black,Cotton
32.02,50.79,61.39,Sandy,Oil seeds
36.4,70.69,31.58,Sandy,Ground Nuts
31.51,54.73,65.9,Sandy,Pulses
39.77,60.41,50.77,Sandy,Wheat
33.93,62.94,38.71,Red,Millets
32.13,65.75,52.1,Loamy,Pulses
29.99,54.89,41.47,Red,Cotton
38.38,71.17,56.45,Clayey,Wheat
30.43,59.04,40.61,Loamy,Pulses
28.65,49.55,30.12,Red,Cotton
25.07,45.11,36.38,Clayey,Maize
26.73,51.88,26.29,Red,Tobacco
35.68,63.89,46.79,Sandy,Oil seeds
33.56,59.78,61.64,Loamy,Pulses
28.48,60.34,33.57,Sandy,Millets
34.31,58.35,30.92,Black,Millets
28.81,49.93,33.75,Red,Tobacco
24.11,57.89,23.7,Loamy,Sugarcane
31.21,55.32,38.91,Red,Oil seeds
28.66,41.97,62.44,Red,Barley
22.83,46.9,34.09,Clayey,Wheat
25.54,65.51,26.75,Black,Paddy
30.02,68.96,35.81,Red,Sugarcane
29.98,73.22,48.77,Clayey,Millets
34.95,71.28,53.19,Red,Millets
27.38,57.61,57.88,Sandy,Maize
35.64,66.88,38.75,Black,Oil seeds
