Temparature,Humidity,Moisture,Soil Type,Crop Type
27.82,55.13,42.05,Sandy,Tobacco
39.12,70.65,46.22,Clayey,Maize
25.31,51.79,51.38,Clayey,Tobacco
31.03,60.24,49.2,Sandy,Sugarcane
34.83,50.31,46.32,Sandy,Millets
37.71,79.73,38.27,Black,Paddy
24.45,67.55,32.45,Red,Ground Nuts
37.69,72,68.84,Sandy,Oil seeds
29.54,53.63,58.72,Clayey,Paddy
29.25,48.93,39.46,Clayey,Paddy
26.75,59.07,20,Clayey,Barley
22.76,48.63,20.61,Clayey,Sugarcane
24.26,46.73,63.59,Clayey,Millets
31.35,50.33,31.43,Loamy,Tobacco
35.06,63.37,43.28,Sandy,Cotton
35.85,66.05,54.54,Loamy,Paddy
35.75,63.33,35.33,Clayey,Oil seeds
24.06,50.18,49.03,Sandy,Millets
35.64,52.08,40.4,Black,Wheat
30.3,48.94,35.02,Black,Ground Nuts
30.14,73.6,67.33,Red,Tobacco
33.84,63.74,29.44,Black,Cotton
31.5,63.37,26.54,Clayey,Wheat
31.37,66,54.39,Black,Millets
24.09,56.99,25.25,Red,Sugarcane
28.75,58.24,64.26,Clayey,Cotton
29.46,54.26,34.31,Clayey,Paddy
32.22,54.1,33.62,Red,Ground Nuts
29.28,59.35,30.16,Clayey,Cotton
25.75,50.81,43.31,Clayey,Barley
29.84,52.93,40.42,Clayey,Oil seeds
31.58,72.67,27.01,Clayey,Maize
35.52,53.01,36.3,Clayey,Sugarcane
24.01,50.76,23.95,Clayey,Sugarcane
28.52,53.93,37.44,Black,Oil seeds
27.56,69.63,55.59,Black,Barley
34.13,60.59,68.17,Red,Tobacco
35.28,59.92,52.55,Black,Oil seeds
34.8,59.38,24.81,Red,Paddy
39.55,79.33,53.87,Red,Tobacco
27.27,70.2,48,Black,Sugarcane
40,60.57,39.92,Black,Pulses
35,71.76,41.14,Clayey,Tobacco
32.67,72.64,62.88,Clayey,Millets
30.88,57.26,21.02,Clayey,Cotton
35.06,71.81,44.59,Red,Paddy
27.2,53.22,65.54,Black,Millets
31.64,57.41,46.37,Red,Oil seeds
23.83,54.44,52.12,Clayey,Cotton
34.53,50.56,59.52,Red,Millets
32.26,46.78,65.84,Clayey,Oil seeds
33.72,54.76,55.49,Loamy,Millets
31.51,61.78,30,Loamy,Cotton
39.52,68.5,46.86,Red,Maize
29.04,69.4,35.7,Loamy,Paddy
29.36,57.52,28.75,Clayey,Barley
31.55,55.2,56.98,Clayey,Millets
30.73,58.57,39.43,Red,Paddy
21.81,44.3,53.45,Loamy,Maize
28.73,53.76,21.09,Red,Paddy
30.44,50.27,63.48,Clayey,Oil seeds
26.71,61.14,45.55,Sandy,Ground Nuts
33.67,60.82,20.16,Clayey,Cotton
30.18,58.08,31.69,Red,Tobacco
30.96,71.75,32,Black,Ground Nuts
27.86,65.21,33.52,Sandy,Wheat
23.48,62.95,44.68,Red,Wheat
25.76,59.69,42.9,Clayey,Paddy
34.01,66.76,38.99,Sandy,Wheat
28.1,63.12,59.22,Clayey,Wheat
36.54,59.79,31.06,Sandy,Maize
36.4,64.47,41.6,Black,Pulses
29.53,62.5,21.78,Black,Cotton
26.54,60.09,68.52,Clayey,Wheat
34.58,71.62,47.49,Black,Barley
31.48,62.41,24.55,Sandy,Sugarcane
34.25,73.85,41.28,Black,Barley
25.08,62.43,46.48,Loamy,Oil seeds
28.44,55.65,65.23,Sandy,Pulses
25.89,50.14,30.58,Red,Cotton
32.12,77.32,23.3,Black,Millets
34.41,61.06,44.38,Clayey,Barley
34.19,62.08,20,Black,Paddy
38.22,57.94,50.07,Sandy,Paddy
27.87,55.62,31.24,Loamy,Ground Nuts
27.56,65.73,22.89,Sandy,Tobacco
28.02,48.4,57.89,Sandy,Maize
24.06,59.62,70,Red,Sugarcane
23.7,61.92,38.39,Clayey,Maize
26.86,65.22,55.92,Red,Millets
33.41,52.42,48.93,Red,Tobacco
24.1,54.53,37.08,Black,Paddy
30.76,52.1,45.25,Clayey,Ground Nuts
33.33,67.32,54.05,Red,Maize
32.57,60.04,49.72,Black,Ground Nuts
33.14,49.74,33.96,Red,Ground Nuts
36.86,63.61,26.57,Clayey,Oil seeds
31.44,53.24,45.64,Sandy,Oil seeds
24.61,49.42,45.94,Black,Millets
31.16,52.39,22.68,Loamy,Maize
31.73,64.39,55.77,Black,Oil seeds
27.73,55.39,44.28,Black,Tobacco
29.91,67.67,41.74,Sandy,Wheat
28.48,69.72,42.47,Clayey,Millets
26.37,52.84,20,Clayey,Wheat
37.29,68.48,37.23,Clayey,Cotton
27.28,49.29,53.75,Loamy,Ground Nuts
28.54,52.41,56.61,Sandy,Maize
35.52,58.55,37.93,Loamy,Oil seeds
34.31,59.99,45.08,Red,Cotton
22.21,52.71,52.42,Clayey,Sugarcane
32.06,70.94,66.54,Black,Tobacco
39.45,61.53,28.76,Loamy,Sugarcane
28.44,52.58,36.69,Black,Barley
24.39,61.39,39.84,Sandy,Barley
27.7,55.99,39.51,Clayey,Wheat
27.84,67.18,46.95,Black,Cotton
24.56,58.5,32.41,Clayey,Oil seeds
32.07,67.78,33.63,Clayey,Wheat
31.04,52.32,62.57,Loamy,Sugarcane
24.82,49.2,36.28,Clayey,Paddy
29.17,47.64,58.77,Clayey,Oil seeds
22.49,53.29,40.75,Loamy,Ground Nuts
30.17,51.2,34.47,Black,Ground Nuts
29.86,52.39,28.29,Loamy,Sugarcane
26.36,64.53,20,Black,Sugarcane
29.94,57.63,50.05,Loamy,Pulses
24.42,60.92,38.85,Sandy,Tobacco
35.93,62.74,49.08,Sandy,Ground Nuts
28.33,55.61,32.04,Clayey,Cotton
32.95,64.98,33.74,Clayey,Maize
25.86,69.87,40.56,Clayey,Barley
32.74,52.59,32.29,Sandy,Pulses
27.17,60.75,56.14,Red,Ground Nuts
24.86,49.39,31.93,Red,Paddy
40,74.58,50.59,Black,Oil seeds
26.12,62.49,63.64,Sandy,Barley
29,56.76,20,Sandy,Cotton
32.73,57.84,40.73,Sandy,Oil seeds
29.99,62.67,29.97,Sandy,Millets
26.67,56.31,37.51,Red,Maize
33.3,67.48,42.24,Loamy,Barley
35.44,66.64,32.53,Sandy,Paddy
33.13,57.08,25.06,Black,Oil seeds
35.11,62.94,34.46,Sandy,Pulses
29.01,61.71,48.57,Sandy,Paddy
38.94,75.61,49.89,Clayey,Maize
30.55,51.34,42.6,Black,Sugarcane
28.16,58.55,25.26,Clayey,Barley
40,64.09,46.49,Sandy,Tobacco
29.35,62.25,39.85,Loamy,Ground Nuts
26.48,62.9,33.45,Sandy,Oil seeds
27.66,47.56,41.75,Black,Ground Nuts
35.72,68.72,25.91,Red,Wheat
28.79,48.06,37.93,Loamy,Wheat
34.17,58.77,44.38,Sandy,Sugarcane
26.8,44.21,38.52,Sandy,Ground Nuts
28.95,59.12,26.9,Black,Wheat
32.83,68.78,37.84,Sandy,Wheat
25.25,45.43,65.6,Black,Cotton
30.33,62.51,68.4,Sandy,Tobacco
32.02,63.85,28.71,Red,Maize
31.17,55.69,40.48,Loamy,Wheat
28.93,70.5,64.49,Black,Maize
30.87,63.26,31.49,Black,Cotton
25.69,62.47,65.56,Black,Paddy
28.09,62.05,41.9,Red,Wheat
32.56,65.99,36.24,Loamy,Ground Nuts
30.46,54.2,26.28,Black,Cotton
35.65,66.09,33.49,Black,Oil seeds
29.94,55.21,52.74,Red,Barley
21.71,49.72,30.07,Black,Paddy
26.09,61.38,37.05,Black,Tobacco
31.74,68.91,47.96,Clayey,Millets
38.84,61.78,60.96,Loamy,Maize
30.25,53.77,39.07,Clayey,Cotton
32.22,67.1,64.91,Red,Ground Nuts
26.13,55.16,61.36,Black,Pulses
37.33,62.07,24.59,Sandy,Wheat
31.94,43.31,56.99,Red,Cotton
28.23,54.78,46.69,Sandy,Pulses
30.54,45.68,27.66,Loamy,Pulses
30.6,55.38,35.35,Loamy,Paddy
39.13,73.24,41.33,Loamy,Maize
25.75,61.91,33.57,Clayey,Wheat
29.99,60.85,46.92,Loamy,Barley
40,68.84,70,Red,Millets
31.08,51.34,55.35,Clayey,Oil seeds
28.77,51.58,35.29,Clayey,Pulses
40,64.69,54.83,Loamy,Sugarcane
27.43,51.19,59.36,Sandy,Tobacco
32.79,45.26,26.63,Loamy,Wheat
31.04,71.72,53.87,Clayey,Paddy
25.99,51.27,38.05,Loamy,Maize
38.25,61.62,25.91,Loamy,Tobacco
25.03,59.25,46.72,Red,Tobacco
22.52,59.32,31.39,Black,Sugarcane
26.12,56.29,67,Loamy,Maize
26.09,50.71,44.3,Black,Pulses
38.53,69.75,61.48,Clayey,Paddy
28.93,60.61,46.4,Sandy,Sugarcane
29.51,57.86,47.6,Black,Barley
33.95,69.5,26.36,Red,Cotton
30.99,47.42,57.98,Clayey,Sugarcane
32.26,54.9,62.24,Sandy,Maize
31.83,67.7,37.31,Red,Barley
31.94,61.1,52.49,Loamy,Pulses
26.53,58.97,45.49,Black,Sugarcane
28.16,49.51,36.1,Sandy,Ground Nuts
38.8,63.61,68.24,Black,Sugarcane
21.85,44,49.66,Clayey,Cotton
35,65.39,37.65,Loamy,Sugarcane
31.91,54.59,63.99,Loamy,Pulses
26.67,55.69,30.74,Loamy,Cotton
26.68,54.5,38.68,Loamy,Tobacco
29.19,60.94,42,Red,Oil seeds
22.27,59.9,51.79,Clayey,Ground Nuts
37.63,71.29,50.14,Red,Cotton
33.13,70.61,42.85,Loamy,Wheat
28.6,56.17,57.59,Clayey,Ground Nuts
34.35,60.57,46.46,Sandy,Pulses
23.82,53.92,33.92,Clayey,Pulses
27.76,52.38,36.17,Loamy,Oil seeds
24.68,43.45,57.28,Loamy,Paddy
24.1,45.69,20.64,Red,Oil seeds
30.87,65.28,46.28,Clayey,Oil seeds
33.69,71.85,50.83,Sandy,Millets
33.65,65.32,70,Clayey,Millets
30.33,44.11,26.82,Black,Ground Nuts
29.74,63.49,44.31,Sandy,Wheat
26.3,54.13,34.21,Sandy,Pulses
24.96,44.47,66.11,Sandy,Sugarcane
33.57,60.78,51.96,Red,Paddy
33.5,56.07,54.11,Clayey,Oil seeds
30.24,61.77,37.68,Loamy,Tobacco
37.62,69.05,44.74,Red,Pulses
25.79,60.67,43.34,Clayey,Paddy
30.35,60.18,63.97,Sandy,Millets
31.38,51.49,61.27,Red,Paddy
29.28,71.07,35.67,Black,Sugarcane
31,57.54,48.96,Red,Barley
33.3,68.18,47.51,Clayey,Ground Nuts
22.85,55.1,29.09,Red,Oil seeds
33.98,62.99,50.43,Sandy,Barley
28.82,62.48,20,Black,Millets
29.99,66.83,47.07,Loamy,Paddy
34.18,67.07,58.67,Loamy,Tobacco
40,67.75,56.43,Loamy,Barley
32.67,56.77,40.22,Clayey,Maize
22.13,50.96,59.06,Clayey,Cotton
24.84,53.53,34.79,Sandy,Millets
30.24,58.88,49.24,Loamy,Tobacco
25.81,58.56,40.21,Black,Wheat
34.23,69.79,65.57,Clayey,Paddy
28.67,57.67,21,Clayey,Millets
30.8,55.01,25,Black,Oil seeds
31.14,57.5,63.08,Loamy,Cotton
33.11,67.57,32.21,Loamy,Wheat
31.43,63.1,43.59,Black,Pulses
29.73,59.06,69.92,Sandy,Millets
21.23,46.1,36.59,Black,Ground Nuts
28.01,50.89,20,Loamy,Millets
23.56,57.65,42.16,Red,Cotton
32.72,58.96,60.48,Black,Pulses
31.16,48.63,20.19,Sandy,Oil seeds
29.76,64.65,52.47,Red,Oil seeds
36.17,68.75,32.62,Black,Cotton
26.1,47.54,20.66,Loamy,Cotton
33.77,48.38,32.49,Loamy,Cotton
25.64,55.98,37.32,Red,Maize
21.73,48.03,43.37,Sandy,Maize
28.89,46.84,27.93,Loamy,Wheat
33.59,51.12,39.54,Black,Wheat
26.21,66.15,51,Red,Wheat
39.86,71.81,57.26,Red,Oil seeds
26.38,63.29,52.18,Clayey,Ground Nuts
25.54,62.93,36.09,Loamy,Paddy
27.38,60.32,50.76,Sandy,Pulses
23.59,52.26,42.23,Sandy,Sugarcane
33.97,49.49,35.62,Clayey,Maize
33.16,51.42,47.39,Loamy,Cotton
25.25,46.12,56.39,Black,Cotton
28.82,61.5,42.75,Clayey,Ground Nuts
30.93,67.78,70,Black,Ground Nuts
34.27,65.79,45.96,Black,Oil seeds
28.52,52.04,64.54,Black,Paddy
26.18,60.1,34.98,Loamy,Cotton
30.19,67,24.65,Sandy,Cotton
26.15,56.28,48.04,Black,Cotton
26.51,50.62,55.85,Sandy,Maize
32.89,53.28,63.35,Black,Millets
31.36,66.66,46.26,Clayey,Ground Nuts
25.37,51.4,67.69,Red,Ground Nuts
29.14,67.8,49.49,Red,Paddy
29.89,71.8,41.42,Loamy,Paddy
30.69,55.65,63.02,Clayey,Cotton
31.52,67.58,32.04,Sandy,Ground Nuts
26.01,41.55,61.19,Black,Ground Nuts
30.43,55.84,34.76,Sandy,Paddy
32.51,62.88,48.48,Loamy,Sugarcane
27.22,49.1,27.15,Clayey,Oil seeds
36.5,68.47,38.52,Red,Cotton
21.59,54.14,68.42,Loamy,Barley
30.75,52.41,36.1,Clayey,Oil seeds
27.98,51.57,32.44,Sandy,Sugarcane
33.96,52.94,35.23,Sandy,Wheat
27.85,52.65,33.33,Clayey,Wheat
26.51,63.74,20,Clayey,Wheat
29.01,58.45,25.72,Red,Barley
31.19,57.06,56.73,Red,Wheat
24.32,46.37,64.36,Sandy,Ground Nuts
27.82,58.73,41.49,Loamy,Ground Nuts
29.29,73.05,60.5,Sandy,Tobacco
33.05,59.1,34.65,Loamy,Wheat
30.4,60.08,37.04,Loamy,Ground Nuts
26.8,53.34,39.36,Red,Tobacco
33.99,56.59,20.08,Sandy,Maize
22.1,47.1,47.6,Loamy,Oil seeds
31.57,49.29,48.02,Sandy,Millets
37.51,57.76,60.62,Black,Paddy
30.49,61.62,43.88,Clayey,Wheat
33.16,70.77,55.48,Sandy,Tobacco
25.11,67.21,30.73,Clayey,Ground Nuts
32.74,60.15,33.03,Black,Wheat
27.57,60.24,46.64,Black,Ground Nuts
22.71,50.4,40.46,Black,Pulses
28.32,57.04,36.82,Black,Pulses
38.64,60.03,32.44,Sandy,Cotton
30.56,52.13,44.67,Clayey,Pulses
27.2,46.67,31.41,Clayey,Cotton
29.09,44.8,44.98,Black,Millets
27.56,50.27,33.38,Black,Maize
29.91,71.44,52.85,Loamy,Millets
30.04,59.31,23.46,Black,Wheat
40,70.46,49.59,Black,Cotton
31.02,63.58,48.47,Loamy,Tobacco
38.72,62.6,32.93,Clayey,Maize
30.61,64.43,45.47,Red,Cotton
30.45,47.88,24.31,Red,Millets
28.73,61.1,60.49,Black,Oil seeds
28.37,51.61,45.94,Red,Paddy
25.09,43.46,52.01,Black,Sugarcane
26.06,45.12,29.83,Clayey,Pulses
27.7,52.81,45.3,Red,Oil seeds
33.17,57.64,31.57,Red,Wheat
26.6,55.39,57.23,Red,Paddy
24.5,53.2,40.47,Sandy,Sugarcane
29.08,60.86,42.96,Loamy,Wheat
34.13,51.37,63.68,Clayey,Pulses
25.24,50.51,43.13,Clayey,Barley
23.91,49.16,24.07,Black,Sugarcane
27.47,58.55,35.02,Loamy,Oil seeds
26.71,53.04,48.29,Red,Oil seeds
34.59,63.22,42.17,Clayey,Maize
25.82,49.88,37.06,Black,Pulses
32.62,66.69,34.48,Loamy,Ground Nuts
36.46,69.63,49.78,Sandy,Millets
28.63,48.69,39.09,Red,Sugarcane
31.48,74.48,40.94,Red,Pulses
30.1,61.63,36.49,Black,Cotton
28.57,50.92,24.51,Clayey,Ground Nuts
24.06,52.41,28.87,Black,Tobacco
32.76,50.53,26.65,Sandy,Tobacco
32.02,56.24,36.81,Red,Maize
27.39,68.54,31.22,Sandy,Cotton
28.17,44.52,37.4,Sandy,Cotton
39.6,57.34,40.13,Sandy,Paddy
27.83,67.66,56.62,Sandy,Barley
26,54.8,54.3,Red,Cotton
27.72,53.82,38.47,Clayey,Tobacco
26.97,44.41,51.42,Loamy,Millets
34.47,63.73,36.79,Red,Sugarcane
39.41,72.15,42.56,Black,Millets
35,63.21,33.69,Red,Pulses
33.33,65.37,31.42,Black,Sugarcane
37.4,66.12,61.2,Loamy,Millets
21.33,59.53,34.34,Red,Pulses
31.46,62,46.01,Black,Barley
33.94,65,36.07,Red,Sugarcane
31.36,59.58,69.23,Sandy,Maize
26.24,43.51,41,Red,Sugarcane
37.57,60.17,47.52,Clayey,Paddy
31.62,67.35,40.08,Loamy,Cotton
32.76,52.66,70,Clayey,Tobacco
33.93,52.27,42,Clayey,Wheat
40,71.21,45.73,Clayey,Sugarcane
33.55,59.39,30.38,Clayey,Maize
31.97,58.12,24.71,Sandy,Barley
37,55.83,42.57,Black,Tobacco
22.38,50.14,29.26,Red,Ground Nuts
29.83,52.91,34.01,Sandy,Wheat
34.6,57.76,33.56,Sandy,Wheat
24.63,50.31,63.27,Sandy,Sugarcane
28.46,54.38,40.69,Loamy,Cotton
34.16,69.55,53.12,Clayey,Sugarcane
28.72,55.54,27.69,Sandy,Sugarcane
34.75,56.36,27.64,Black,Cotton
27.34,54.86,36.42,Clayey,Cotton
31.48,49.9,41.72,Sandy,Wheat
32.2,53.44,28.81,Sandy,Maize
32.88,64.12,33.49,Red,Ground Nuts
27.04,49.54,35.64,Loamy,Cotton
34.58,65.76,56.38,Sandy,Millets
32.86,71.74,67.98,Clayey,Cotton
29.02,43.2,31.33,Sandy,Barley
35.62,63.55,49.96,Clayey,Tobacco
26.47,64.77,23.03,Red,Millets
30.32,69.9,51.72,Black,Sugarcane
37.98,63.73,31.31,Loamy,Tobacco
24.99,55.26,37.78,Clayey,Oil seeds
27.03,63.04,37.86,Sandy,Maize
27,44.44,50.65,Sandy,Wheat
22.74,59.33,60.29,Sandy,Cotton
33.12,67.93,44.16,Sandy,Paddy
28.82,49.32,54.64,Black,Paddy
26.84,60.73,44.94,Clayey,Wheat
33.36,58.08,48.3,Black,Tobacco
26.54,64.11,37.2,Sandy,Tobacco
24.72,63.9,39.65,Sandy,Pulses
23.56,60.5,36.73,Loamy,Millets
30.38,63.85,24.8,Red,Sugarcane
28.1,59.34,39.97,Loamy,Sugarcane
27.21,55.78,28.17,Red,Ground Nuts
34.83,66.32,48.03,Black,Pulses
27.7,55.91,25.34,Loamy,Millets
24.39,46.09,36.57,Black,Cotton
36.99,77.28,25.49,Black,Wheat
32.44,66.7,44.68,Black,Sugarcane
34.35,65.77,49.74,Clayey,Pulses
31.54,64.72,32.88,Loamy,Paddy
31.63,63.91,42.19,Red,Wheat
32.04,75.94,20.1,Black,Wheat
28.35,58.1,36.8,Loamy,Ground Nuts
30.62,58.67,46.57,Sandy,Wheat
25.71,43.52,40.7,Loamy,Oil seeds
33.22,60.99,43.26,Red,Oil seeds
29.92,50.28,36.3,Clayey,Ground Nuts
26.25,53.05,28.22,Sandy,Sugarcane
27.4,59.79,36.45,Loamy,Paddy
39.29,62.84,52.03,Red,Millets
27.21,58.5,64.74,Black,Pulses
28.88,60.38,31.01,Red,Wheat
26.97,51.01,56.59,Loamy,Oil seeds
30.38,63.18,56.23,Loamy,Tobacco
36.01,67.22,35.57,Red,Tobacco
33.67,56.87,39.33,Sandy,Oil seeds
37.68,54.79,33.81,Sandy,Sugarcane
22.12,45.25,38.99,Red,Tobacco
32.18,53.93,42.41,Clayey,Wheat
33.87,55.06,65.59,Red,Oil seeds
29.63,72.87,59.15,Clayey,Paddy
24.32,45.16,50.1,Sandy,Paddy
27.86,59.09,26.75,Black,Paddy
25.48,58.52,38.7,Clayey,Cotton
37.88,62.19,32.88,Loamy,Paddy
32.84,55.64,38.3,Black,Pulses
29.85,63.07,35.41,Sandy,Pulses
24.47,48.15,50.29,Clayey,Pulses
25.43,56.68,51.55,Red,Wheat
32.52,76.7,58.47,Sandy,Tobacco
22.93,53.13,31.62,Red,Wheat
27.23,57.59,62.86,Loamy,Paddy
34.29,77.99,23.79,Loamy,Paddy
35.01,59.29,60.12,Loamy,Oil seeds
28.79,50.73,37.84,Black,Ground Nuts
25.3,56.4,43.77,Black,Ground Nuts
29.81,61.85,63.84,Clayey,Maize
35.87,58.52,45.11,Loamy,Cotton
21.58,47.1,30.17,Sandy,Paddy
34.09,58.05,39.69,Clayey,Pulses
26.72,58.52,62.69,Clayey,Paddy
22.04,58.49,29.03,Loamy,Ground Nuts
22.5,51.88,36.58,Loamy,Millets
38.05,71.56,50.94,Clayey,Ground Nuts
28.21,59.97,54.67,Red,Tobacco
35.11,69.12,38.09,Red,Oil seeds
33.34,55.54,24.95,Loamy,Millets
28.36,53.52,39.93,Sandy,Barley
30.1,74.95,61.83,Sandy,Sugarcane
28.07,60.67,37.38,Clayey,Wheat
27.75,63.56,36.82,Black,Tobacco
30.96,49.06,48.58,Red,Maize
34.57,67.12,53.8,Loamy,Barley
24.58,66.09,47.42,Clayey,Millets
25.28,48.9,53.75,Loamy,Millets
21.29,52.95,54.28,Black,Oil seeds
34.65,67.45,27.77,Clayey,Pulses
32.71,63.72,42.47,Red,Barley
31.56,58.38,47.62,Red,Maize
29.88,57.23,30.93,Red,Maize
29.61,74.1,58.36,Clayey,Tobacco
27.26,59.75,46.54,Black,Sugarcane
31.1,59.38,64.58,Black,Millets
27.62,42.65,34.2,Red,Ground Nuts
23.39,51.7,38.58,Sandy,Sugarcane
30.76,65.37,56.76,Black,Wheat
27.59,52.68,22.3,Black,Tobacco
29.22,56.15,58.3,Clayey,Paddy
29,51.21,32.58,Sandy,Barley
29.99,59.24,41.71,Loamy,Paddy
30.55,55.03,34.97,Sandy,Sugarcane
28.25,51.77,37.97,Loamy,Sugarcane
21.43,41.07,57.57,Red,Tobacco
22.87,46.84,31.51,Sandy,Oil seeds
37.21,59.96,69.61,Loamy,Paddy
32.81,69.92,24.3,Clayey,Pulses
26.37,67.22,61.02,Black,Wheat
33.72,60.97,44.56,Sandy,Wheat
24.53,55.6,43.85,Black,Barley
25.84,58.46,68.74,Loamy,Tobacco
20.28,44.28,64.04,Black,Maize
32.16,62.49,27.24,Black,Cotton
23.79,54.8,34.58,Black,Oil seeds
27.6,61.91,38.15,Sandy,Oil seeds
38.17,72.1,28.01,Red,Oil seeds
27.77,55.5,48.92,Red,Wheat
30.42,47.39,30.58,Clayey,Sugarcane
32.29,54.87,41.39,Clayey,Pulses
32.93,56.43,53.21,Black,Ground Nuts
22.42,43.59,46.16,Sandy,Pulses
23.83,55.37,70,Clayey,Cotton
29,67.64,61.06,Black,Sugarcane
24.87,60.88,70,Black,Cotton
40,78.73,39.93,Red,Sugarcane
26.64,60.11,29.46,Loamy,Maize
28.5,54.54,57.79,Loamy,Tobacco
25.4,49.86,56.53,Black,Maize
26.35,59.75,53.03,Loamy,Cotton
30.08,70.31,42.74,Sandy,Pulses
32.45,71.13,36.11,Sandy,Barley
26.64,54.15,42.1,Clayey,Oil seeds
26.97,51.74,34.74,Red,Maize
30.48,61.59,24.88,Loamy,Barley
28.25,54.87,56.78,Red,Ground Nuts
27.53,40.07,31.84,Sandy,Pulses
39.78,63.55,29.54,Clayey,Pulses
32.23,74.54,32.4,Sandy,Wheat
29.54,68.62,31.48,Red,Pulses
28.58,50.54,54.24,Sandy,Cotton
32.26,74.11,50.32,Clayey,Tobacco
33.95,50.1,43.41,Clayey,Maize
27.46,56.08,46.59,Red,Wheat
28.55,51.94,70,Clayey,Millets
31.04,62.08,37.18,Black,Paddy
35.4,62.35,43.09,Sandy,Ground Nuts
30.35,64.59,65.36,Loamy,Maize
23.84,40.24,61.13,Sandy,Wheat
31.09,60.88,24.64,Sandy,Cotton
32.89,59.55,40.12,Sandy,Paddy
35.21,59.99,52.74,Loamy,Paddy
25.58,52.45,68.83,Black,Millets
25.2,53.17,48.13,Loamy,Paddy
27.49,58.98,48.37,Red,Wheat
32.08,71.52,31.79,Black,Maize
26.85,59.85,50.57,Red,Maize
30.72,67.49,51.07,Red,Pulses
31.74,69.49,64.58,Clayey,Millets
39.11,68.35,24.92,Sandy,Ground Nuts
28.91,63.15,33.04,Red,Pulses
27.52,67.88,39.25,Black,Tobacco
25.41,59.6,47.88,Loamy,Barley
32.18,68.67,33.89,Red,Wheat
26.93,61.89,55.88,Loamy,Wheat
34.46,54.47,58.14,Loamy,Sugarcane
37.11,57.52,59.83,Black,Oil seeds
25.4,51.85,40.41,Clayey,Barley
23.08,56.85,34.73,Red,Ground Nuts
29.05,51.18,54.12,Black,Millets
30.88,62,46.07,Red,Pulses
36.5,67.29,49.74,Loamy,Paddy
35.86,73.75,44.57,Loamy,Ground Nuts
26.9,58.33,26.84,Black,Tobacco
29.43,42.85,61.97,Clayey,Wheat
23.2,42.49,28.19,Loamy,Cotton
37.57,63.17,70,Loamy,Maize
31.68,62.82,43.85,Loamy,Sugarcane
31.14,61.64,50.47,Red,Oil seeds
24.57,61.8,37.23,Loamy,Wheat
28.82,61.83,41.27,Red,Tobacco
34.14,52.29,37.41,Red,Barley
32.65,70.55,41.48,Clayey,Wheat
